model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_1125,0.80130,0.82950,0.65211,0.78315,0.78800,0.87100,nan,0.82950,0.85932,0.78800,0.82212,0.82950
model_377,0.80124,0.80600,0.60416,0.74797,0.79900,0.81300,0.8942875627735453,0.80600,0.81034,0.79900,0.80463,0.80600
model_1443,0.80097,0.81150,0.61538,0.75589,0.79600,0.82700,0.9696185573532775,0.81150,0.82147,0.79600,0.80853,0.81150
model_723,0.80092,0.79650,0.58478,0.73503,0.80300,0.79000,0.9672565825500534,0.79650,0.79269,0.80300,0.79781,0.79650
model_81,0.80087,0.79000,0.57152,0.72649,0.80600,0.77400,0.8133979737758636,0.79000,0.78101,0.80600,0.79331,0.79000
model_1269,0.80041,0.82250,0.63783,0.77249,0.79000,0.85500,0.9705570885731328,0.82250,0.84492,0.79000,0.81654,0.82250
model_1089,0.80036,0.80750,0.60722,0.75033,0.79700,0.81800,0.9407528005489687,0.80750,0.81410,0.79700,0.80546,0.80750
model_1381,0.80008,0.82150,0.63579,0.77106,0.79000,0.85300,0.9693400348599249,0.82150,0.84312,0.79000,0.81569,0.82150
model_1099,0.79992,0.82950,0.65211,0.78367,0.78600,0.87300,nan,0.82950,0.86090,0.78600,0.82175,0.82950
model_207,0.79948,0.78350,0.55825,0.71851,0.80700,0.76000,nan,0.78350,0.77077,0.80700,0.78847,0.78350
model_579,0.79938,0.74700,0.48378,0.67637,0.82400,0.67000,0.8833865022212616,0.74700,0.71404,0.82400,0.76509,0.74700
model_427,0.79898,0.82450,0.64191,0.77609,0.78700,0.86200,0.9710321478121021,0.82450,0.85081,0.78700,0.81766,0.82450
model_1207,0.79858,0.81900,0.63069,0.76776,0.78900,0.84900,0.9704635069592968,0.81900,0.83936,0.78900,0.81340,0.81900
model_1097,0.79848,0.79950,0.59090,0.73972,0.79800,0.80100,nan,0.79950,0.80040,0.79800,0.79920,0.79950
model_1449,0.79846,0.81650,0.62559,0.76403,0.79000,0.84300,0.9717837365272918,0.81650,0.83421,0.79000,0.81150,0.81650
model_319,0.79840,0.80350,0.59906,0.74526,0.79600,0.81100,0.8717211872409704,0.80350,0.80812,0.79600,0.80202,0.80350
model_809,0.79831,0.76700,0.52459,0.69878,0.81300,0.72100,nan,0.76700,0.74451,0.81300,0.77725,0.76700
model_1701,0.79793,0.82550,0.64395,0.77804,0.78500,0.86600,nan,0.82550,0.85419,0.78500,0.81813,0.82550
model_1453,0.79785,0.78900,0.56948,0.72590,0.80200,0.77600,0.8802033189418762,0.78900,0.78168,0.80200,0.79171,0.78900
model_221,0.79778,0.81650,0.62559,0.76425,0.78900,0.84400,nan,0.81650,0.83492,0.78900,0.81131,0.81650
model_1755,0.79770,0.75650,0.50316,0.68694,0.81700,0.69600,nan,0.75650,0.72881,0.81700,0.77039,0.75650
model_125,0.79768,0.79700,0.58580,0.73653,0.79800,0.79600,0.9715483453689714,0.79700,0.79641,0.79800,0.79720,0.79700
model_1101,0.79751,0.80500,0.60212,0.74762,0.79400,0.81600,nan,0.80500,0.81186,0.79400,0.80283,0.80500
model_553,0.79723,0.80200,0.59600,0.74350,0.79500,0.80900,0.8529681115187415,0.80200,0.80629,0.79500,0.80060,0.80200
model_203,0.79720,0.81900,0.63069,0.76822,0.78700,0.85100,nan,0.81900,0.84081,0.78700,0.81302,0.81900
model_1547,0.79638,0.48700,-0.04673,0.49359,0.94100,0.03300,0.8284497585212975,0.48700,0.49319,0.94100,0.64718,0.48700
model_1145,0.79636,0.79500,0.58172,0.73418,0.79700,0.79300,0.9624506061809555,0.79500,0.79382,0.79700,0.79541,0.79500
model_337,0.79622,0.82450,0.64191,0.77708,0.78300,0.86600,0.8470301320386487,0.82450,0.85387,0.78300,0.81690,0.82450
model_189,0.79605,0.80900,0.61028,0.75375,0.79000,0.82800,0.9372183537552122,0.80900,0.82121,0.79000,0.80530,0.80900
model_1723,0.79582,0.80400,0.60008,0.74669,0.79200,0.81600,nan,0.80400,0.81148,0.79200,0.80162,0.80400
model_1303,0.79512,0.76750,0.52561,0.69994,0.80800,0.72700,0.8704591027134913,0.76750,0.74746,0.80800,0.77655,0.76750
model_131,0.79495,0.79700,0.58580,0.73724,0.79400,0.80000,0.9729503627128647,0.79700,0.79879,0.79400,0.79639,0.79700
model_1445,0.79433,0.81650,0.62559,0.76539,0.78400,0.84900,0.9673269152480637,0.81650,0.83850,0.78400,0.81034,0.81650
model_541,0.79425,0.82700,0.64701,0.78178,0.77900,0.87500,0.9702513653071637,0.82700,0.86173,0.77900,0.81828,0.82700
model_1241,0.79424,0.80550,0.60314,0.74927,0.78900,0.82200,0.8588828486404653,0.80550,0.81593,0.78900,0.80224,0.80550
model_1385,0.79400,0.81550,0.62355,0.76398,0.78400,0.84700,0.9707291001704201,0.81550,0.83671,0.78400,0.80950,0.81550
model_1151,0.79400,0.79400,0.57968,0.73344,0.79400,0.79400,0.9616555429712127,0.79400,0.79400,0.79400,0.79400,0.79400
model_451,0.79395,0.71650,0.42155,0.64645,0.83000,0.60300,nan,0.71650,0.67645,0.83000,0.74540,0.71650
model_245,0.79384,0.79350,0.57866,0.73281,0.79400,0.79300,0.960492863218383,0.79350,0.79321,0.79400,0.79360,0.79350
model_1329,0.79380,0.81700,0.62661,0.76632,0.78300,0.85100,0.9704424556339787,0.81700,0.84013,0.78300,0.81056,0.81700
model_1377,0.79337,0.58550,0.15425,0.54729,0.89000,0.28100,nan,0.58550,0.55314,0.89000,0.68225,0.58550
model_905,0.79335,0.80700,0.60620,0.75168,0.78700,0.82700,0.9621865222929656,0.80700,0.81979,0.78700,0.80306,0.80700
model_1253,0.79327,0.77450,0.53989,0.70867,0.80200,0.74700,nan,0.77450,0.76019,0.80200,0.78054,0.77450
model_743,0.79307,0.77600,0.54295,0.71055,0.80100,0.75100,0.837159252166748,0.77600,0.76286,0.80100,0.78146,0.77600
model_241,0.79306,0.79750,0.58682,0.73842,0.79100,0.80400,0.9601278878292259,0.79750,0.80142,0.79100,0.79618,0.79750
model_1027,0.79295,0.79500,0.58172,0.73505,0.79200,0.79800,0.9731076281321677,0.79500,0.79678,0.79200,0.79438,0.79500
model_1629,0.79243,0.79550,0.58274,0.73586,0.79100,0.80000,0.9719621730273997,0.79550,0.79818,0.79100,0.79458,0.79550
model_1263,0.79240,0.81050,0.61334,0.75706,0.78400,0.83700,0.9716631474094924,0.81050,0.82788,0.78400,0.80534,0.81050
model_243,0.79239,0.80400,0.60008,0.74767,0.78700,0.82100,0.953537718277828,0.80400,0.81470,0.78700,0.80061,0.80400
model_19,0.79237,0.54750,0.07672,0.52506,0.90600,0.18900,0.8176279122179205,0.54750,0.52766,0.90600,0.66691,0.54750
model_1093,0.79236,0.78450,0.56029,0.72137,0.79600,0.77300,nan,0.78450,0.77810,0.79600,0.78695,0.78450
model_1053,0.79231,0.78650,0.56437,0.72396,0.79500,0.77800,0.8071022033691406,0.78650,0.78171,0.79500,0.78830,0.78650
model_1417,0.79229,0.80800,0.60824,0.75344,0.78500,0.83100,0.8881639038382582,0.80800,0.82285,0.78500,0.80348,0.80800
model_1697,0.79206,0.79650,0.58478,0.73732,0.79000,0.80300,nan,0.79650,0.80041,0.79000,0.79517,0.79650
model_517,0.79197,0.84150,0.67660,0.80715,0.76900,0.91400,0.8627861421737298,0.84150,0.89942,0.76900,0.82911,0.84150
model_1289,0.79183,0.63400,0.25321,0.57928,0.86500,0.40300,nan,0.63400,0.59166,0.86500,0.70268,0.63400
model_1441,0.79161,0.81450,0.62151,0.76326,0.78100,0.84800,0.9695612484095048,0.81450,0.83708,0.78100,0.80807,0.81450
model_1147,0.79159,0.80150,0.59498,0.74437,0.78700,0.81600,0.963468750800623,0.80150,0.81050,0.78700,0.79858,0.80150
model_1321,0.79134,0.81150,0.61538,0.75887,0.78200,0.84100,0.9719641023087051,0.81150,0.83103,0.78200,0.80577,0.81150
model_335,0.79134,0.56750,0.11753,0.53650,0.89500,0.24000,nan,0.56750,0.54079,0.89500,0.67420,0.56750
model_1659,0.79120,0.78300,0.55723,0.71971,0.79500,0.77100,0.8544154683409253,0.78300,0.77637,0.79500,0.78557,0.78300
model_1035,0.79119,0.77000,0.53071,0.70364,0.80100,0.73900,0.8507858803195338,0.77000,0.75424,0.80100,0.77692,0.77000
model_1621,0.79100,0.79100,0.57356,0.73018,0.79100,0.79100,0.9720023474785552,0.79100,0.79100,0.79100,0.79100,0.79100
model_563,0.79065,0.81800,0.62865,0.76892,0.77800,0.85800,0.8632082995501431,0.81800,0.84565,0.77800,0.81042,0.81800
model_197,0.79060,0.82000,0.63273,0.77204,0.77700,0.86300,nan,0.82000,0.85011,0.77700,0.81191,0.82000
model_1205,0.79054,0.80900,0.61028,0.75543,0.78200,0.83600,0.9695336368121699,0.80900,0.82664,0.78200,0.80370,0.80900
model_213,0.78985,0.80900,0.61028,0.75565,0.78100,0.83700,nan,0.80900,0.82733,0.78100,0.80350,0.80900
model_1447,0.78969,0.80850,0.60926,0.75496,0.78100,0.83600,0.9657775367312821,0.80850,0.82646,0.78100,0.80308,0.80850
model_1395,0.78963,0.72600,0.44093,0.65607,0.81900,0.63300,0.8769011356786328,0.72600,0.69056,0.81900,0.74931,0.72600
model_811,0.78963,0.79100,0.57356,0.73052,0.78900,0.79300,nan,0.79100,0.79217,0.78900,0.79058,0.79100
model_1149,0.78932,0.79650,0.58478,0.73805,0.78600,0.80700,0.9641288650276079,0.79650,0.80286,0.78600,0.79434,0.79650
model_1153,0.78884,0.80150,0.59498,0.74514,0.78300,0.82000,0.8187011248535581,0.80150,0.81308,0.78300,0.79776,0.80150
model_1625,0.78847,0.78950,0.57050,0.72881,0.78800,0.79100,0.9729839062406903,0.78950,0.79037,0.78800,0.78918,0.78950
model_1711,0.78834,0.83250,0.65823,0.79318,0.76800,0.89700,nan,0.83250,0.88175,0.76800,0.82095,0.83250
model_901,0.78815,0.79500,0.58172,0.73630,0.78500,0.80500,0.9619457225130421,0.79500,0.80102,0.78500,0.79293,0.79500
model_1421,0.78793,0.80950,0.61130,0.75698,0.77800,0.84100,0.8521190424681652,0.80950,0.83031,0.77800,0.80330,0.80950
model_11,0.78779,0.78300,0.55723,0.72048,0.79000,0.77600,0.959596331756894,0.78300,0.77909,0.79000,0.78451,0.78300
model_1487,0.78735,0.80550,0.60314,0.75130,0.77900,0.83200,0.8773129161916267,0.80550,0.82260,0.77900,0.80021,0.80550
model_1279,0.78635,0.79800,0.58784,0.74093,0.78100,0.81500,0.8931192198236074,0.79800,0.80849,0.78100,0.79451,0.79800
model_1327,0.78632,0.81100,0.61436,0.75973,0.77500,0.84700,0.9726364507346318,0.81100,0.83513,0.77500,0.80394,0.81100
model_439,0.78629,0.83050,0.65415,0.79066,0.76600,0.89500,0.8803977691869942,0.83050,0.87945,0.76600,0.81881,0.83050
model_1495,0.78603,0.71850,0.42563,0.64913,0.81700,0.62000,nan,0.71850,0.68254,0.81700,0.74374,0.71850
model_1277,0.78569,0.78500,0.56131,0.72356,0.78600,0.78400,0.8658401337057022,0.78500,0.78443,0.78600,0.78521,0.78500
model_1461,0.78566,0.79800,0.58784,0.74112,0.78000,0.81600,0.8754928091422041,0.79800,0.80913,0.78000,0.79430,0.79800
model_1299,0.78523,0.81850,0.62967,0.77159,0.77000,0.86700,0.8714424247606861,0.81850,0.85271,0.77000,0.80925,0.81850
model_1071,0.78435,0.70200,0.39196,0.63391,0.82200,0.58200,0.8843498229980469,0.70200,0.66290,0.82200,0.73393,0.70200
model_979,0.78419,0.82400,0.64089,0.78075,0.76600,0.88200,0.8362097705786045,0.82400,0.86652,0.76600,0.81316,0.82400
model_1425,0.78416,0.78450,0.56029,0.72327,0.78400,0.78500,0.8937843097373843,0.78450,0.78478,0.78400,0.78439,0.78450
model_1225,0.78401,0.81250,0.61743,0.76275,0.77100,0.85400,nan,0.81250,0.84079,0.77100,0.80438,0.81250
model_1113,0.78375,0.70000,0.38788,0.63215,0.82200,0.57800,nan,0.70000,0.66077,0.82200,0.73262,0.70000
model_499,0.78337,0.72500,0.43889,0.65577,0.81000,0.64000,0.8521960476363027,0.72500,0.69231,0.81000,0.74654,0.72500
model_1315,0.78295,0.69950,0.38686,0.63177,0.82100,0.57800,nan,0.69950,0.66050,0.82100,0.73206,0.69950
model_909,0.78285,0.79350,0.57866,0.73565,0.77800,0.80900,0.9632810060193832,0.79350,0.80289,0.77800,0.79025,0.79350
model_1211,0.78207,0.80200,0.59600,0.74782,0.77300,0.83100,0.9729565798215402,0.80200,0.82059,0.77300,0.79609,0.80200
model_1393,0.78176,0.80100,0.59396,0.74648,0.77300,0.82900,0.8834634457218681,0.80100,0.81886,0.77300,0.79527,0.80100
model_1201,0.78163,0.80500,0.60212,0.75231,0.77100,0.83900,0.9734460583226434,0.80500,0.82725,0.77100,0.79814,0.80500
model_983,0.78143,0.71200,0.41236,0.64339,0.81300,0.61100,0.8306676071623097,0.71200,0.67637,0.81300,0.73842,0.71200
model_323,0.78122,0.79050,0.57254,0.73198,0.77700,0.80400,0.8896191411175078,0.79050,0.79856,0.77700,0.78763,0.79050
model_1517,0.78050,0.49300,-0.03448,0.49653,0.91100,0.07500,0.8233662934406943,0.49300,0.49619,0.91100,0.64245,0.49300
model_525,0.78018,0.78500,0.56131,0.72488,0.77800,0.79200,0.8606433852078164,0.78500,0.78905,0.77800,0.78348,0.78500
model_1491,0.78016,0.76950,0.52969,0.70520,0.78500,0.75400,nan,0.76950,0.76140,0.78500,0.77302,0.76950
model_315,0.77985,0.80600,0.60416,0.75434,0.76800,0.84400,0.8670967404025695,0.80600,0.83117,0.76800,0.79834,0.80600
model_1245,0.77954,0.80500,0.60212,0.75296,0.76800,0.84200,0.8718039149329776,0.80500,0.82937,0.76800,0.79751,0.80500
model_1261,0.77938,0.80450,0.60110,0.75227,0.76800,0.84100,0.9717301042593143,0.80450,0.82848,0.76800,0.79709,0.80450
model_1459,0.77920,0.74650,0.48276,0.67874,0.79400,0.69900,0.8433487131348196,0.74650,0.72511,0.79400,0.75800,0.74650
model_923,0.77829,0.48250,-0.05591,0.49141,0.91200,0.05300,0.8282799857472061,0.48250,0.49059,0.91200,0.63799,0.48250
model_615,0.77818,0.76750,0.52561,0.70315,0.78300,0.75200,0.8068342208862305,0.76750,0.75946,0.78300,0.77105,0.76750
model_345,0.77816,0.80950,0.61130,0.76013,0.76400,0.85500,0.8542567602366455,0.80950,0.84048,0.76400,0.80042,0.80950
model_1465,0.77793,0.68700,0.36135,0.62117,0.81900,0.55500,nan,0.68700,0.64794,0.81900,0.72350,0.68700
model_557,0.77769,0.80800,0.60824,0.75802,0.76400,0.85200,0.8388371553249702,0.80800,0.83772,0.76400,0.79916,0.80800
model_1463,0.77712,0.81950,0.63171,0.77615,0.75800,0.88100,0.8767765281048227,0.81950,0.86431,0.75800,0.80767,0.81950
model_99,0.77702,0.78150,0.55417,0.72104,0.77500,0.78800,0.8238965570926666,0.78150,0.78521,0.77500,0.78007,0.78150
model_1423,0.77623,0.79450,0.58070,0.73883,0.76800,0.82100,0.8759044008777741,0.79450,0.81098,0.76800,0.78891,0.79450
model_519,0.77549,0.80550,0.60314,0.75497,0.76200,0.84900,0.8516379199244759,0.80550,0.83461,0.76200,0.79665,0.80550
model_907,0.77497,0.79050,0.57254,0.73362,0.76800,0.81300,0.9656365582057227,0.79050,0.80419,0.76800,0.78568,0.79050
model_1373,0.77436,0.63700,0.25933,0.58193,0.83600,0.43800,nan,0.63700,0.59800,0.83600,0.69725,0.63700
model_239,0.77409,0.83450,0.66231,0.80287,0.74700,0.92200,nan,0.83450,0.90545,0.74700,0.81863,0.83450
model_503,0.77356,0.71900,0.42665,0.65092,0.79800,0.64000,0.8769881288125825,0.71900,0.68912,0.79800,0.73957,0.71900
model_403,0.77317,0.81600,0.62457,0.77199,0.75400,0.87800,0.8560650203408313,0.81600,0.86073,0.75400,0.80384,0.81600
model_231,0.77293,0.81300,0.61845,0.76732,0.75500,0.87100,nan,0.81300,0.85407,0.75500,0.80149,0.81300
model_343,0.77291,0.80400,0.60008,0.75356,0.75900,0.84900,0.8526203237473965,0.80400,0.83407,0.75900,0.79476,0.80400
model_833,0.77263,0.82100,0.63477,0.78032,0.75100,0.89100,nan,0.82100,0.87326,0.75100,0.80753,0.82100
model_1281,0.77232,0.73500,0.45929,0.66734,0.78900,0.68100,0.8459621620178223,0.73500,0.71209,0.78900,0.74858,0.73500
model_1141,0.77231,0.77300,0.53683,0.71118,0.77200,0.77400,0.9612078240726409,0.77300,0.77355,0.77200,0.77277,0.77300
model_1399,0.77218,0.78600,0.56335,0.72820,0.76600,0.80600,0.8600241585350855,0.78600,0.79792,0.76600,0.78163,0.78600
model_1405,0.77126,0.79200,0.57560,0.73671,0.76200,0.82200,nan,0.79200,0.81064,0.76200,0.78557,0.79200
model_477,0.77109,0.64350,0.27260,0.58679,0.82800,0.45900,nan,0.64350,0.60482,0.82800,0.69903,0.64350
model_1109,0.76977,0.78500,0.56131,0.72746,0.76300,0.80700,nan,0.78500,0.79812,0.76300,0.78016,0.78500
model_1283,0.76977,0.78050,0.55213,0.72145,0.76500,0.79600,0.8529097011519803,0.78050,0.78947,0.76500,0.77704,0.78050
model_1411,0.76976,0.73550,0.46031,0.66821,0.78500,0.68600,nan,0.73550,0.71429,0.78500,0.74798,0.73550
model_581,0.76970,0.81400,0.62049,0.77007,0.75000,0.87800,0.851649072705483,0.81400,0.86009,0.75000,0.80128,0.81400
model_1485,0.76845,0.79200,0.57560,0.73748,0.75800,0.82600,0.9051176079811941,0.79200,0.81330,0.75800,0.78468,0.79200
model_253,0.76776,0.68600,0.35931,0.62099,0.80400,0.56800,0.8192036747932434,0.68600,0.65049,0.80400,0.71914,0.68600
model_409,0.76660,0.72500,0.43889,0.65770,0.78500,0.66500,nan,0.72500,0.70089,0.78500,0.74057,0.72500
model_385,0.76574,0.55000,0.08182,0.52654,0.86100,0.23900,nan,0.55000,0.53083,0.86100,0.65675,0.55000
model_675,0.76565,0.82150,0.63579,0.78395,0.74100,0.90200,0.818569330792678,0.82150,0.88319,0.74100,0.80587,0.82150
model_401,0.76530,0.80450,0.60110,0.75678,0.74800,0.86100,0.8709639416724699,0.80450,0.84329,0.74800,0.79279,0.80450
model_591,0.76498,0.80350,0.59906,0.75536,0.74800,0.85900,nan,0.80350,0.84139,0.74800,0.79195,0.80350
model_1177,0.76429,0.79900,0.58988,0.74883,0.74900,0.84900,0.8239431650407852,0.79900,0.83222,0.74900,0.78842,0.79900
model_233,0.76421,0.82600,0.64497,0.79229,0.73700,0.91500,nan,0.82600,0.89659,0.73700,0.80900,0.82600
model_1247,0.76314,0.65650,0.29912,0.59699,0.81000,0.50300,0.8563894767353968,0.65650,0.61974,0.81000,0.70221,0.65650
model_379,0.76287,0.77850,0.54805,0.72047,0.75600,0.80100,0.8603790284277083,0.77850,0.79162,0.75600,0.77340,0.77850
model_83,0.76243,0.80900,0.61028,0.76476,0.74200,0.87600,0.817598182708025,0.80900,0.85681,0.74200,0.79528,0.80900
model_495,0.76183,0.76600,0.52255,0.70462,0.76000,0.77200,0.8524612551413212,0.76600,0.76923,0.76000,0.76459,0.76600
model_1375,0.76134,0.80550,0.60314,0.75966,0.74200,0.86900,nan,0.80550,0.84994,0.74200,0.79231,0.80550
model_225,0.76124,0.75950,0.50928,0.69676,0.76200,0.75700,nan,0.75950,0.75821,0.76200,0.76010,0.75950
model_1237,0.76091,0.81100,0.61436,0.76849,0.73900,0.88300,0.8866954303149021,0.81100,0.86332,0.73900,0.79634,0.81100
model_599,0.76073,0.56350,0.10937,0.53432,0.84700,0.28000,nan,0.56350,0.54052,0.84700,0.65991,0.56350
model_5,0.76026,0.77000,0.53071,0.71000,0.75600,0.78400,0.9569487593376139,0.77000,0.77778,0.75600,0.76673,0.77000
model_313,0.76008,0.77400,0.53887,0.71520,0.75400,0.79400,0.8515375058597593,0.77400,0.78542,0.75400,0.76939,0.77400
model_1737,0.75968,0.81850,0.62967,0.78132,0.73400,0.90300,nan,0.81850,0.88327,0.73400,0.80175,0.81850
model_1231,0.75797,0.75100,0.49194,0.68727,0.76100,0.74100,nan,0.75100,0.74608,0.76100,0.75347,0.75100
model_509,0.75688,0.75200,0.49398,0.68863,0.75900,0.74500,nan,0.75200,0.74852,0.75900,0.75372,0.75200
model_1483,0.75685,0.82100,0.63477,0.78678,0.72900,0.91300,0.8491140336460538,0.82100,0.89338,0.72900,0.80286,0.82100
model_555,0.75549,0.75200,0.49398,0.68888,0.75700,0.74700,0.8552085067711624,0.75200,0.74950,0.75700,0.75323,0.75200
model_1305,0.75462,0.78150,0.55417,0.72660,0.74300,0.82000,0.8736324644670254,0.78150,0.80498,0.74300,0.77275,0.78150
model_141,0.75364,0.72500,0.43889,0.65929,0.76600,0.68400,0.8549429231615209,0.72500,0.70795,0.76600,0.73583,0.72500
model_737,0.75362,0.69250,0.37258,0.62779,0.78000,0.60500,0.8406943619251251,0.69250,0.66383,0.78000,0.71724,0.69250
model_465,0.75170,0.80450,0.60110,0.76146,0.72900,0.88000,0.8301727860360533,0.80450,0.85866,0.72900,0.78853,0.80450
model_23,0.75099,0.82550,0.64395,0.79738,0.71900,0.93200,0.8188388095452235,0.82550,0.91360,0.71900,0.80470,0.82550
model_1545,0.74963,0.83050,0.65415,0.80729,0.71500,0.94600,nan,0.83050,0.92978,0.71500,0.80837,0.83050
model_375,0.74778,0.76600,0.52255,0.70764,0.74000,0.79200,0.8588276759407224,0.76600,0.78059,0.74000,0.75975,0.76600
model_1155,0.74710,0.47750,-0.06611,0.48904,0.86200,0.09300,0.8363302151362101,0.47750,0.48728,0.86200,0.62261,0.47750
model_1427,0.74701,0.74000,0.46950,0.67647,0.75000,0.73000,0.8469238137969604,0.74000,0.73529,0.75000,0.74257,0.74000
model_247,0.74672,0.76250,0.51541,0.70340,0.74000,0.78500,0.9573401999219597,0.76250,0.77487,0.74000,0.75703,0.76250
model_339,0.74341,0.79400,0.57968,0.74798,0.72200,0.86600,0.8608410102064892,0.79400,0.84346,0.72200,0.77802,0.79400
model_1475,0.74218,0.73550,0.46031,0.67218,0.74500,0.72600,nan,0.73550,0.73111,0.74500,0.73799,0.73550
model_835,0.74136,0.81100,0.61436,0.77610,0.71200,0.91000,nan,0.81100,0.88778,0.71200,0.79023,0.81100
model_559,0.73991,0.76350,0.51745,0.70617,0.73000,0.79700,0.846229270534608,0.76350,0.78242,0.73000,0.75530,0.76350
model_209,0.73981,0.68700,0.36135,0.62391,0.76200,0.61200,nan,0.68700,0.66261,0.76200,0.70884,0.68700
model_1293,0.73892,0.74350,0.47664,0.68182,0.73700,0.75000,nan,0.74350,0.74671,0.73700,0.74182,0.74350
model_523,0.73875,0.79300,0.57764,0.74798,0.71600,0.87000,0.8483449542921696,0.79300,0.84634,0.71600,0.77573,0.79300
model_441,0.73717,0.76150,0.51336,0.70420,0.72700,0.79600,0.8515255911621505,0.76150,0.78088,0.72700,0.75298,0.76150
model_1077,0.73560,0.64350,0.27260,0.58808,0.77400,0.51300,0.8483092103685651,0.64350,0.61380,0.77400,0.68465,0.64350
model_919,0.73545,0.51100,0.00224,0.50557,0.82900,0.19300,0.8393435878138389,0.51100,0.50672,0.82900,0.62898,0.51100
model_1307,0.73460,0.78650,0.56437,0.73948,0.71300,0.86000,0.8345437166946275,0.78650,0.83587,0.71300,0.76956,0.78650
model_673,0.73287,0.78800,0.56744,0.74227,0.71000,0.86600,0.8050955732663473,0.78800,0.84123,0.71000,0.77007,0.78800
model_1401,0.73095,0.80100,0.59396,0.76347,0.70200,0.90000,0.8596358640249385,0.80100,0.87531,0.70200,0.77913,0.80100
model_1115,0.72925,0.81000,0.61232,0.77948,0.69600,0.92400,nan,0.81000,0.90155,0.69600,0.78555,0.81000
model_1613,0.72884,0.46600,-0.08957,0.48366,0.83700,0.09500,nan,0.46600,0.48048,0.83700,0.61050,0.46600
model_1135,0.72738,0.74050,0.47052,0.68031,0.72200,0.75900,nan,0.74050,0.74974,0.72200,0.73561,0.74050
model_1403,0.72577,0.75700,0.50418,0.70092,0.71300,0.80100,0.855114145712419,0.75700,0.78180,0.71300,0.74582,0.75700
model_1341,0.72375,0.78450,0.56029,0.73989,0.69900,0.87000,0.8640060244013348,0.78450,0.84318,0.69900,0.76435,0.78450
model_1037,0.72305,0.70350,0.39502,0.64100,0.73100,0.67600,0.8475463023019392,0.70350,0.69289,0.73100,0.71144,0.70350
model_347,0.72297,0.80400,0.60008,0.77171,0.69000,0.91800,0.8497472422818343,0.80400,0.89378,0.69000,0.77878,0.80400
model_393,0.72228,0.78450,0.56029,0.74036,0.69700,0.87200,nan,0.78450,0.84485,0.69700,0.76384,0.78450
model_1477,0.72167,0.78000,0.55111,0.73378,0.69800,0.86200,0.8767554132163827,0.78000,0.83493,0.69800,0.76035,0.78000
model_1199,0.72154,0.43450,-0.15385,0.46962,0.83800,0.03100,nan,0.43450,0.46375,0.83800,0.59708,0.43450
model_257,0.72088,0.53550,0.05223,0.51858,0.79600,0.27500,0.8292887125696454,0.53550,0.52334,0.79600,0.63150,0.53550
model_1275,0.71980,0.79350,0.57866,0.75538,0.69000,0.89700,0.874081188339298,0.79350,0.87011,0.69000,0.76966,0.79350
model_383,0.71970,0.76350,0.51745,0.71092,0.70200,0.82500,0.8584288461039765,0.76350,0.80046,0.70200,0.74800,0.76350
model_1301,0.71866,0.75500,0.50010,0.69991,0.70400,0.80600,0.8270673725534888,0.75500,0.78396,0.70400,0.74183,0.75500
model_417,0.71733,0.74050,0.47052,0.68211,0.70800,0.77300,nan,0.74050,0.75722,0.70800,0.73178,0.74050
model_1573,0.71604,0.75350,0.49704,0.69855,0.70100,0.80600,0.8150596788951329,0.75350,0.78324,0.70100,0.73984,0.75350
model_1367,0.71339,0.79950,0.59090,0.76793,0.67900,0.92000,0.8693340429177521,0.79950,0.89460,0.67900,0.77203,0.79950
model_1407,0.71331,0.67400,0.33483,0.61428,0.72900,0.61900,nan,0.67400,0.65676,0.72900,0.69100,0.67400
model_703,0.71049,0.81750,0.62763,0.80255,0.66800,0.96700,0.8118842244148254,0.81750,0.95292,0.66800,0.78542,0.81750
model_885,0.70688,0.77000,0.53071,0.72347,0.68200,0.85800,nan,0.77000,0.82767,0.68200,0.74781,0.77000
model_411,0.70404,0.54600,0.07366,0.52447,0.76600,0.32600,nan,0.54600,0.53194,0.76600,0.62787,0.54600
model_857,0.70371,0.68000,0.34707,0.62039,0.71300,0.64700,nan,0.68000,0.66886,0.71300,0.69022,0.68000
model_877,0.70338,0.52300,0.02673,0.51185,0.77400,0.27200,nan,0.52300,0.51531,0.77400,0.61871,0.52300
model_701,0.70244,0.78800,0.56744,0.75285,0.66900,0.90700,0.8117736876010895,0.78800,0.87795,0.66900,0.75936,0.78800
model_1489,0.70037,0.65250,0.29096,0.59678,0.71900,0.58600,nan,0.65250,0.63460,0.71900,0.67417,0.65250
model_1363,0.69890,0.76050,0.51132,0.71211,0.67500,0.84600,0.8433541761812313,0.76050,0.81423,0.67500,0.73811,0.76050
model_753,0.69786,0.65100,0.28790,0.59568,0.71600,0.58600,nan,0.65100,0.63363,0.71600,0.67230,0.65100
model_329,0.69765,0.75100,0.49194,0.69944,0.67700,0.82500,nan,0.75100,0.79460,0.67700,0.73110,0.75100
model_1777,0.69676,0.79450,0.58070,0.76622,0.65900,0.93000,0.8069532513618469,0.79450,0.90398,0.65900,0.76229,0.79450
model_229,0.69662,0.79400,0.57968,0.76541,0.65900,0.92900,nan,0.79400,0.90274,0.65900,0.76185,0.79400
model_1285,0.69652,0.71600,0.42053,0.65732,0.68900,0.74300,nan,0.71600,0.72833,0.68900,0.70812,0.71600
