model,shots,inner_batch,inner_iters,lr,meta_step,meta_step_final,meta_batch,meta_iters,eval_batch,eval_iters,dim_hidden,activation_fns,top_features
82,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",sigmoid,20
988,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",sigmoid,20
94,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",sigmoid,20
2820,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",sigmoid,20
52,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",relu,20
1010,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",sigmoid,20
1590,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",sigmoid,20
2498,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",sigmoid,20
1902,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",sigmoid,20
1598,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",sigmoid,20
434,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
716,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",sigmoid,20
686,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",sigmoid,20
2518,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",sigmoid,20
690,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",sigmoid,20
994,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",sigmoid,20
1914,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",sigmoid,20
1018,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",sigmoid,20
1574,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",sigmoid,20
922,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",relu,20
2362,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
1052,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",tanh,20
1888,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",sigmoid,20
692,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",sigmoid,20
274,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",swish,20
698,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",sigmoid,20
2502,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",sigmoid,20
660,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",relu,20
3198,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
1840,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
990,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",sigmoid,20
2842,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",tanh,20
524,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
598,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
1346,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
638,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",relu,20
414,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
1296,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
2132,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2034,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,20
3176,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
378,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
344,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
2790,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",sigmoid,20
2780,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",sigmoid,20
118,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",sigmoid,20
320,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
1526,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",relu,20
1670,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",tanh,20
3040,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
1892,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",sigmoid,20
1832,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
2534,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",tanh,20
950,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",relu,20
1836,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
2460,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",relu,20
1846,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
2188,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
2268,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
836,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",softmax,20
2936,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",softmax,20
2100,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",swish,20
1756,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",swish,20
1464,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
2610,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,20
262,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",swish,20
3288,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
2088,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",swish,20
632,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",relu,20
1218,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
3100,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
2962,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",swish,20
2072,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",swish,20
1400,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
772,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",tanh,20
2860,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",tanh,20
688,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",sigmoid,20
1830,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
756,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",tanh,20
1782,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",swish,20
464,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
3036,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
3234,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
2396,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
376,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
562,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
398,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
1358,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
1422,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
3098,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
1108,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,20
2630,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,20
290,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",swish,20
3060,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
2390,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
738,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",tanh,20
1764,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",swish,20
500,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
1398,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
1304,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
3082,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
3092,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
2370,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
494,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
2658,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",swish,20
586,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
1838,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
1246,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
2150,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2180,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
2272,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
1334,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
2040,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,20
288,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",swish,20
2174,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
1196,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",swish,20
2378,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
2294,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
1236,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
2326,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
1530,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",relu,20
2436,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",relu,20
3232,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
2258,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
2234,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
484,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
338,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
3128,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
2382,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
2136,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
3236,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
2240,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
978,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",sigmoid,20
2128,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
1272,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
1058,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",tanh,20
308,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
1816,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
2538,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",tanh,20
3070,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
2384,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
1242,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
1382,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
510,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
884,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",swish,20
1386,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
2320,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
3116,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
492,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
2728,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",relu,20
452,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
3170,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
1360,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
482,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
2142,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2516,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",sigmoid,20
1258,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
3122,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
1450,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
1332,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
3004,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
1322,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
1278,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
1208,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
1326,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
3186,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
2130,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
3182,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
3062,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
1664,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",tanh,20
1212,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
2612,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,20
3010,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
264,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",swish,20
1328,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
490,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
930,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",relu,20
2334,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
1388,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
340,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
1480,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
1130,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,20
3164,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
3078,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
1210,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
1262,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
1068,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",tanh,20
2776,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",sigmoid,20
422,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
3184,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
362,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
1740,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",softmax,20
550,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
2282,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
496,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
1446,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
3246,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
404,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
780,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",tanh,20
624,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",relu,20
428,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
1390,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
3002,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
2418,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",relu,20
2376,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
120,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",sigmoid,20
556,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
3136,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
1514,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",relu,20
3130,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
552,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
3142,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
1040,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",tanh,20
3008,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
2010,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,20
1268,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
2352,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
2318,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
2162,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
2608,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,20
3066,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
3068,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
3006,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
310,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
1424,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
3132,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
542,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
302,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
548,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
1442,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
364,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
2232,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
1384,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
1270,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
430,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
652,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",relu,20
1206,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
488,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
370,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
1266,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
1106,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,20
306,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
1392,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,softmax,20
1484,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
1202,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
3188,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
1944,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",tanh,20
366,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
3250,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
390,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
1714,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",softmax,20
3252,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
2102,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
448,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
2108,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2190,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
546,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
2168,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
2808,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",sigmoid,20
3190,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
2120,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
486,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,softmax,20
304,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
3072,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
432,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
3248,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
3244,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
2350,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
1452,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
368,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
3222,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
3242,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
3280,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
2118,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2348,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
1444,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
888,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",swish,20
2284,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
2286,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
380,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
2906,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",softmax,20
2332,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
2342,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
3012,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,relu,20
1274,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
3258,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,swish,20
1338,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
1204,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,relu,20
40,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",relu,20
1264,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
2312,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
1366,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
3124,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
1324,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
3194,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
1466,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
2222,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
1448,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,swish,20
2230,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
3126,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
2292,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
2138,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
544,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,swish,20
1520,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",relu,20
2428,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",relu,20
2166,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
322,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
2110,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
330,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
232,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",softmax,20
2346,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
2164,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
1352,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
1038,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",tanh,20
2106,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2170,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
1952,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",tanh,20
2288,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
2290,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,softmax,20
3080,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
2112,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2172,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
1330,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,tanh,20
3192,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
1132,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,20
1302,10,5,10,0.001,1.0,1.0,4,1000,5,20,128,sigmoid,20
480,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
2456,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",relu,20
3064,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,sigmoid,20
2158,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
2226,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
436,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
2104,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,relu,20
3206,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,softmax,20
3162,10,5,10,0.001,1.0,1.0,4,1000,10,10,128,tanh,20
386,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,sigmoid,20
1716,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",softmax,20
312,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,relu,20
2344,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
276,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",swish,20
1818,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",relu,20
2228,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
2194,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,sigmoid,20
2504,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",sigmoid,20
2224,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,tanh,20
424,10,5,10,0.001,1.0,1.0,4,1000,5,10,128,tanh,20
162,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",tanh,20
832,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",softmax,20
2368,10,5,10,0.001,1.0,1.0,4,1000,5,30,128,swish,20
