model,shots,inner_batch,inner_iters,lr,meta_step,meta_step_final,meta_batch,meta_iters,eval_batch,eval_iters,dim_hidden,activation_fns,top_features
6539,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64",softmax,10
30527,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
30491,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
24087,10,5,10,0.001,1.0,1.0,4,10000,15,30,"128, 64, 64",sigmoid,10
26291,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
33117,10,5,10,0.001,1.0,1.0,8,5000,5,10,"128, 64, 64",sigmoid,10
24051,10,5,10,0.001,1.0,1.0,4,10000,15,30,"128, 64, 64",relu,10
15005,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",relu,10
1103,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,10
24491,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
30851,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64",swish,10
26901,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
23247,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",tanh,10
17069,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64, 64",swish,10
26319,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
30339,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",relu,10
31423,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
26927,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
26891,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
29617,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
26903,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
30303,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",relu,10
2053,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",swish,10
29711,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",relu,10
30499,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
20579,10,5,10,0.001,1.0,1.0,4,10000,10,20,"128, 64, 64",tanh,10
24495,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
13409,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",softmax,10
11423,10,5,10,0.001,1.0,1.0,4,5000,10,10,"128, 64, 64",relu,10
26297,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
29907,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
26343,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",swish,10
29951,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",swish,10
30503,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
34859,10,5,10,0.001,1.0,1.0,8,5000,5,30,"128, 64, 64",relu,10
29603,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
29945,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",swish,10
30483,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
31389,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
30481,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
29919,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
26931,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
15915,10,5,10,0.001,1.0,1.0,4,5000,15,30,"128, 64, 64",relu,10
25263,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",sigmoid,10
31261,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",sigmoid,10
29591,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
30487,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
25427,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",softmax,10
29899,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
1127,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,10
27061,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",sigmoid,10
30307,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",relu,10
38567,10,5,10,0.001,1.0,1.0,8,5000,15,10,"128, 64, 64",tanh,10
17099,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64, 64",swish,10
29889,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
28715,10,5,10,0.001,1.0,1.0,8,1000,10,20,"128, 64, 64",softmax,10
23375,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",swish,10
6383,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64",sigmoid,10
26925,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
29701,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",relu,10
13315,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",sigmoid,10
15143,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",tanh,10
29925,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
13403,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",softmax,10
24523,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
24501,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
28993,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",softmax,10
16163,10,5,10,0.001,1.0,1.0,4,5000,15,30,"128, 64, 64",swish,10
29949,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",swish,10
36899,10,5,10,0.001,1.0,1.0,8,5000,10,20,"128, 64, 64",swish,10
26881,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
22779,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64",swish,10
20979,10,5,10,0.001,1.0,1.0,4,10000,10,30,"128, 64",swish,10
30495,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
28723,10,5,10,0.001,1.0,1.0,8,1000,10,20,"128, 64, 64",softmax,10
30801,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64",softmax,10
26309,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
19791,10,5,10,0.001,1.0,1.0,4,10000,10,10,"128, 64, 64",swish,10
26347,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",swish,10
26027,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64, 64",softmax,10
24481,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
26323,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
23127,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",relu,10
28871,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",sigmoid,10
26917,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
13379,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",tanh,10
26287,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
26921,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
6503,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64",softmax,10
24013,10,5,10,0.001,1.0,1.0,4,10000,15,30,"128, 64, 64",relu,10
16913,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64, 64",sigmoid,10
2927,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",softmax,10
27267,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",swish,10
32447,10,5,10,0.001,1.0,1.0,8,5000,5,10,"128, 64",relu,10
3675,10,5,10,0.001,1.0,1.0,4,1000,10,20,"128, 64",sigmoid,10
24265,10,5,10,0.001,1.0,1.0,4,10000,15,30,"128, 64, 64",swish,10
35719,10,5,10,0.001,1.0,1.0,8,5000,10,10,"128, 64, 64",relu,10
26019,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64, 64",softmax,10
30521,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
29921,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
30371,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",sigmoid,10
34343,10,5,10,0.001,1.0,1.0,8,5000,5,30,"128, 64",tanh,10
30611,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64",relu,10
30485,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
34055,10,5,10,0.001,1.0,1.0,8,5000,5,20,"128, 64, 64",tanh,10
23201,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",sigmoid,10
29917,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
2903,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",softmax,10
30793,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64",softmax,10
2613,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,10
25403,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",softmax,10
29601,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
29007,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",softmax,10
26711,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",relu,10
25085,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64, 64",softmax,10
13491,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",swish,10
31417,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
25995,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64, 64",softmax,10
17987,10,5,10,0.001,1.0,1.0,4,10000,5,20,"128, 64, 64",swish,10
27959,10,5,10,0.001,1.0,1.0,8,1000,10,20,"128, 64",relu,10
29001,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",softmax,10
29625,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
28575,10,5,10,0.001,1.0,1.0,8,1000,10,20,"128, 64, 64",sigmoid,10
25271,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",sigmoid,10
28121,10,5,10,0.001,1.0,1.0,8,1000,10,20,"128, 64",softmax,10
16833,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64, 64",relu,10
20555,10,5,10,0.001,1.0,1.0,4,10000,10,20,"128, 64, 64",tanh,10
26105,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",relu,10
29881,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
2891,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64",softmax,10
29923,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
27219,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",softmax,10
2031,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,10
37893,10,5,10,0.001,1.0,1.0,8,5000,15,10,"128, 64",sigmoid,10
2067,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",swish,10
28997,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",softmax,10
18659,10,5,10,0.001,1.0,1.0,4,10000,5,30,"128, 64, 64",relu,10
29831,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",tanh,10
7105,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64, 64",softmax,10
30823,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64",softmax,10
27195,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",softmax,10
25083,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64, 64",softmax,10
25097,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64, 64",softmax,10
17271,10,5,10,0.001,1.0,1.0,4,10000,5,20,"128, 64",tanh,10
31403,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
32307,10,5,10,0.001,1.0,1.0,8,1000,15,30,"128, 64, 64",softmax,10
19535,10,5,10,0.001,1.0,1.0,4,10000,10,10,"128, 64, 64",relu,10
16221,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64",relu,10
32331,10,5,10,0.001,1.0,1.0,8,1000,15,30,"128, 64, 64",softmax,10
25437,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",softmax,10
1117,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,10
2001,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,10
34939,10,5,10,0.001,1.0,1.0,8,5000,5,30,"128, 64, 64",tanh,10
1083,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,10
30311,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",relu,10
29583,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
29633,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
14605,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64",softmax,10
21327,10,5,10,0.001,1.0,1.0,4,10000,10,30,"128, 64, 64",relu,10
9899,10,5,10,0.001,1.0,1.0,4,5000,5,20,"128, 64, 64",swish,10
6507,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64",softmax,10
10823,10,5,10,0.001,1.0,1.0,4,5000,10,10,"128, 64",relu,10
26889,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
29769,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",sigmoid,10
30817,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64",softmax,10
5291,10,5,10,0.001,1.0,1.0,4,1000,10,30,"128, 64, 64",softmax,10
2589,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,10
14451,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64",relu,10
25383,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",softmax,10
36059,10,5,10,0.001,1.0,1.0,8,5000,10,20,"128, 64",relu,10
28811,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",relu,10
1091,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,10
26161,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",sigmoid,10
30489,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
2025,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,10
9659,10,5,10,0.001,1.0,1.0,4,5000,5,20,"128, 64, 64",relu,10
26285,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
13453,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",swish,10
31437,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
3825,10,5,10,0.001,1.0,1.0,4,1000,10,20,"128, 64",softmax,10
26351,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",swish,10
15085,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",sigmoid,10
3491,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64, 64",softmax,10
23271,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",tanh,10
25993,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64, 64",softmax,10
26111,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",relu,10
2583,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,10
30551,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",swish,10
12823,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64",softmax,10
13229,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",relu,10
25423,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",softmax,10
1727,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",softmax,10
26919,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
29709,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",relu,10
27825,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64, 64",softmax,10
29883,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
825,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",softmax,10
13201,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",relu,10
9095,10,5,10,0.001,1.0,1.0,4,5000,5,20,"128, 64",sigmoid,10
13243,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",relu,10
31397,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
23177,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",sigmoid,10
797,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",softmax,10
32111,10,5,10,0.001,1.0,1.0,8,1000,15,30,"128, 64, 64",relu,10
29767,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",sigmoid,10
32351,10,5,10,0.001,1.0,1.0,8,1000,15,30,"128, 64, 64",swish,10
23111,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",relu,10
30541,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",swish,10
37979,10,5,10,0.001,1.0,1.0,8,5000,15,10,"128, 64",tanh,10
13395,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",softmax,10
28995,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",softmax,10
13537,10,5,10,0.001,1.0,1.0,4,5000,15,10,"128, 64",relu,10
26229,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",tanh,10
911,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",relu,10
6363,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64",sigmoid,10
26281,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",softmax,10
29893,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
29581,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
26885,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
13347,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",tanh,10
25091,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64, 64",softmax,10
14603,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64",softmax,10
38415,10,5,10,0.001,1.0,1.0,8,5000,15,10,"128, 64, 64",relu,10
27063,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",sigmoid,10
29763,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",sigmoid,10
8967,10,5,10,0.001,1.0,1.0,4,5000,5,10,"128, 64, 64",swish,10
16947,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64, 64",tanh,10
13363,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",tanh,10
27181,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",softmax,10
15147,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",tanh,10
26897,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
3311,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64, 64",relu,10
29593,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
13427,10,5,10,0.001,1.0,1.0,4,5000,10,30,"128, 64, 64",softmax,10
30519,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
29927,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
2597,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64, 64",softmax,10
3827,10,5,10,0.001,1.0,1.0,4,1000,10,20,"128, 64",softmax,10
3669,10,5,10,0.001,1.0,1.0,4,1000,10,20,"128, 64",sigmoid,10
29705,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",relu,10
203,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64",softmax,10
26169,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64",sigmoid,10
25991,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64, 64",softmax,10
1989,10,5,10,0.001,1.0,1.0,4,1000,5,30,"128, 64",softmax,10
1691,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64, 64",softmax,10
17847,10,5,10,0.001,1.0,1.0,4,10000,5,20,"128, 64, 64",tanh,10
28695,10,5,10,0.001,1.0,1.0,8,1000,10,20,"128, 64, 64",softmax,10
19667,10,5,10,0.001,1.0,1.0,4,10000,10,10,"128, 64, 64",tanh,10
31393,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
16979,10,5,10,0.001,1.0,1.0,4,10000,5,10,"128, 64, 64",tanh,10
7081,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64, 64",softmax,10
29021,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64",softmax,10
15185,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",softmax,10
25391,10,5,10,0.001,1.0,1.0,8,1000,5,20,"128, 64",softmax,10
20931,10,5,10,0.001,1.0,1.0,4,10000,10,30,"128, 64",softmax,10
24527,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
37981,10,5,10,0.001,1.0,1.0,8,5000,15,10,"128, 64",softmax,10
29741,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",relu,10
20813,10,5,10,0.001,1.0,1.0,4,10000,10,30,"128, 64",sigmoid,10
12319,10,5,10,0.001,1.0,1.0,4,5000,10,20,"128, 64, 64",relu,10
24365,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",sigmoid,10
24521,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
34461,10,5,10,0.001,1.0,1.0,8,5000,5,30,"128, 64",swish,10
27193,10,5,10,0.001,1.0,1.0,8,1000,10,10,"128, 64",softmax,10
1089,10,5,10,0.001,1.0,1.0,4,1000,5,20,"128, 64",softmax,10
38585,10,5,10,0.001,1.0,1.0,8,5000,15,10,"128, 64, 64",softmax,10
15007,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",relu,10
31427,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
3503,10,5,10,0.001,1.0,1.0,4,1000,10,10,"128, 64, 64",softmax,10
29703,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",relu,10
839,10,5,10,0.001,1.0,1.0,4,1000,5,10,"128, 64, 64",softmax,10
34191,10,5,10,0.001,1.0,1.0,8,5000,5,20,"128, 64, 64",swish,10
30497,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",softmax,10
15167,10,5,10,0.001,1.0,1.0,4,5000,15,20,"128, 64, 64",tanh,10
29765,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",sigmoid,10
31381,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
32101,10,5,10,0.001,1.0,1.0,8,1000,15,30,"128, 64, 64",relu,10
23691,10,5,10,0.001,1.0,1.0,4,10000,15,30,"128, 64",swish,10
29587,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
29891,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64",softmax,10
30309,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",relu,10
6911,10,5,10,0.001,1.0,1.0,4,1000,15,20,"128, 64, 64",relu,10
15505,10,5,10,0.001,1.0,1.0,4,5000,15,30,"128, 64",softmax,10
26911,10,5,10,0.001,1.0,1.0,8,1000,5,30,"128, 64, 64",softmax,10
24525,10,5,10,0.001,1.0,1.0,8,1000,5,10,"128, 64",softmax,10
23307,10,5,10,0.001,1.0,1.0,4,10000,15,20,"128, 64, 64",softmax,10
29463,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",sigmoid,10
29621,10,5,10,0.001,1.0,1.0,8,1000,10,30,"128, 64, 64",softmax,10
30431,10,5,10,0.001,1.0,1.0,8,1000,15,10,"128, 64, 64",tanh,10
31425,10,5,10,0.001,1.0,1.0,8,1000,15,20,"128, 64, 64",softmax,10
