model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_474,0.03344,0.50493,0.00307,0.53070,0.03004,0.99244,0.8621707388148746,0.49165,0.09354,0.03004,0.04080,0.51124
model_294,0.02590,0.50381,0.00072,0.52922,0.02297,0.99744,0.8918150787947913,0.49112,0.07616,0.02297,0.03244,0.51021
model_473,0.02393,0.50198,-0.00273,0.52958,0.02040,0.99686,0.855292163287413,0.48793,0.14110,0.02040,0.03277,0.50863
model_44,0.02381,0.50272,-0.00114,0.52975,0.02003,0.99848,nan,0.48864,0.16458,0.02003,0.03364,0.50925
model_427,0.02322,0.49950,-0.00660,0.52588,0.01977,0.99185,0.8530965416365608,0.48686,0.15151,0.01977,0.03197,0.50581
model_432,0.02141,0.49898,-0.00797,0.52579,0.01903,0.99177,nan,0.48544,0.07801,0.01903,0.02725,0.50540
model_114,0.02088,0.50195,-0.00319,0.52770,0.01814,0.99858,0.8538233560214515,0.48917,0.08357,0.01814,0.02724,0.50836
model_300,0.02062,0.50147,-0.00395,0.52812,0.01694,0.99881,nan,0.48757,0.21098,0.01694,0.03067,0.50787
model_292,0.01947,0.50149,-0.00372,0.52858,0.01615,1.00000,0.8072346003944656,0.48757,0.17045,0.01615,0.02830,0.50808
model_311,0.01875,0.49946,-0.01042,0.52647,0.01549,0.99614,0.9474879886127919,0.48402,0.14962,0.01549,0.02748,0.50581
model_480,0.01869,0.50006,-0.00585,0.52641,0.01698,0.99645,nan,0.48668,0.03964,0.01698,0.02228,0.50672
model_400,0.01698,0.50011,-0.00618,0.52652,0.01536,0.99802,nan,0.48686,0.05881,0.01536,0.02077,0.50669
model_136,0.01515,0.49853,-0.00986,0.52546,0.01314,0.99723,0.8182318277862407,0.48473,0.05957,0.01314,0.01996,0.50519
model_236,0.01312,0.49796,-0.01212,0.52609,0.01076,0.99830,0.846439179254421,0.48313,0.13352,0.01076,0.01959,0.50453
model_50,0.01266,0.49864,-0.00945,0.52535,0.01089,0.99964,0.852305150612384,0.48509,0.04432,0.01089,0.01676,0.50527
model_117,0.01020,0.49691,-0.01251,0.52401,0.00840,0.99862,nan,0.48331,0.10917,0.00840,0.01511,0.50351
model_416,0.00974,0.49717,-0.01227,0.52467,0.00847,0.99927,nan,0.48295,0.03636,0.00847,0.01279,0.50387
model_406,0.00972,0.49632,-0.01386,0.52305,0.00815,0.99755,nan,0.48295,0.07592,0.00815,0.01384,0.50285
model_298,0.00840,0.49464,-0.01878,0.52415,0.00706,0.99553,nan,0.48011,0.04403,0.00706,0.01179,0.50129
model_409,0.00838,0.49630,-0.01387,0.52328,0.00753,0.99845,nan,0.48260,0.03487,0.00753,0.01040,0.50299
model_494,0.00799,0.49601,-0.01445,0.52335,0.00694,0.99843,nan,0.48224,0.03220,0.00694,0.01042,0.50268
model_407,0.00652,0.49440,-0.01743,0.52190,0.00569,0.99653,nan,0.48065,0.01903,0.00569,0.00841,0.50111
model_237,0.00277,0.49447,-0.01777,0.52209,0.00238,1.00000,nan,0.48029,0.01136,0.00238,0.00366,0.50119
